UC,Cjto,Alimentador,SE,Interrupcao,Tipo,Motivo_expurgo,Data_inicio,Hora_inicio,Data_fim,Horario_fim,Fato Gerador,Nivel Tensao
11736623,12803,ACA51,ACA,2353539,Interrupção não programada,,12/8/2014,14:09:00,12/8/2014,15:29:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2353539,Interrupção não programada,,12/8/2014,14:09:00,12/8/2014,15:29:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2353539,Interrupção não programada,,12/8/2014,14:09:00,12/8/2014,15:29:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2353539,Interrupção não programada,,12/8/2014,14:09:00,12/8/2014,15:29:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2353539,Interrupção não programada,,12/8/2014,17:28:00,12/8/2014,17:29:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2353615,Interrupção não programada,,12/8/2014,16:57:00,12/8/2014,16:58:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2353615,Interrupção não programada,,12/8/2014,16:57:00,12/8/2014,16:58:00,Própria do Sistema,34500
30841011,12834,COX51,COX,2354027,Interrupção não programada,,12/8/2014,21:32:00,12/9/2014,20:31:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2354027,Interrupção não programada,,12/8/2014,21:32:00,12/9/2014,20:31:00,Própria do Sistema,34500
13919091,12807,CAM02,CAM,2354084,Interrupção não programada,,12/8/2014,22:46:00,12/9/2014,7:50:00,Meio Ambiente,13800
2285321,15632,BVI02,BVI,2354975,Interrupção não programada,,12/10/2014,6:48:00,12/10/2014,9:33:00,Meio Ambiente,13800
13919091,12807,CAM02,CAM,2355190,Interrupção não programada,,12/10/2014,10:29:00,12/10/2014,10:52:00,Meio Ambiente,13800
32156987,12831,COR52,COR,2355698,Interrupção não programada,,12/11/2014,0:53:00,12/11/2014,1:09:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2355698,Interrupção não programada,,12/11/2014,0:53:00,12/11/2014,1:09:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2356790,Interrupção não programada,,12/12/2014,6:42:00,12/13/2014,12:10:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2357332,Interrupção não programada,6,12/12/2014,11:17:00,12/12/2014,15:23:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2357332,Interrupção não programada,6,12/12/2014,11:17:00,12/12/2014,15:23:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2357704,Interrupção não programada,,12/12/2014,17:10:00,12/12/2014,18:32:00,Terceiros,34500
31418279,12854,IGU52,IGU,2357704,Interrupção não programada,,12/12/2014,17:10:00,12/12/2014,18:32:00,Terceiros,34500
2702525,12854,IGU52,IGU,2357704,Interrupção não programada,,12/12/2014,17:10:00,12/12/2014,23:28:00,Terceiros,34500
12169528,12881,PMU02,PMU,2358092,Interrupção não programada,,12/13/2014,1:15:00,12/13/2014,7:51:00,Própria do Sistema,13800
30841011,12834,COX51,COX,2358099,Interrupção não programada,6,12/12/2014,23:50:00,12/13/2014,0:01:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2358099,Interrupção não programada,6,12/12/2014,23:50:00,12/13/2014,0:01:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2358244,Interrupção não programada,,12/13/2014,7:50:00,12/13/2014,11:35:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2358244,Interrupção não programada,,12/13/2014,7:50:00,12/13/2014,11:35:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2358559,Interrupção não programada,,12/13/2014,11:29:00,12/13/2014,17:11:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2358758,Interrupção não programada,,12/13/2014,16:48:00,12/14/2014,19:14:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2358758,Interrupção não programada,,12/13/2014,16:48:00,12/14/2014,19:14:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2359564,Interrupção não programada,,12/15/2014,8:08:00,12/15/2014,12:39:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2359564,Interrupção não programada,,12/15/2014,8:08:00,12/15/2014,12:39:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2359902,Interrupção não programada,,12/15/2014,14:43:00,12/15/2014,14:48:00,Não Classificada,69000
9607650,12803,BON51,BON,2359902,Interrupção não programada,,12/15/2014,14:43:00,12/15/2014,14:48:00,Não Classificada,69000
13992121,12807,CAM52,CAM,2360039,Interrupção não programada,,12/15/2014,18:01:00,12/16/2014,14:35:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2360039,Interrupção não programada,,12/15/2014,18:01:00,12/16/2014,14:35:00,Própria do Sistema,34500
32542895,12831,COR52,COR,2360490,Interrupção não programada,,12/16/2014,9:43:00,12/16/2014,9:50:00,Própria do Sistema,34500
32156987,12831,COR52,COR,2360490,Interrupção não programada,,12/16/2014,9:43:00,12/16/2014,9:50:00,Própria do Sistema,34500
32542895,12831,COR52,COR,2360858,Interrupção não programada,,12/16/2014,16:51:00,12/16/2014,17:49:00,Própria do Sistema,34500
32156987,12831,COR52,COR,2360858,Interrupção não programada,,12/16/2014,16:51:00,12/16/2014,17:49:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2360898,Interrupção não programada,,12/16/2014,17:23:00,12/16/2014,23:26:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2361258,Interrupção não programada,,12/17/2014,8:03:00,12/17/2014,8:05:00,Não Classificada,34500
11729830,15627,ACA51,ACA,2361258,Interrupção não programada,,12/17/2014,12:52:00,12/17/2014,12:53:00,Não Classificada,34500
1388231,12860,mar.-52,MAR,2361767,Interrupção não programada,,12/17/2014,13:17:00,12/17/2014,20:17:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2361767,Interrupção não programada,,12/17/2014,13:17:00,12/17/2014,20:17:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2362128,Interrupção não programada,,12/17/2014,16:28:00,12/17/2014,19:26:00,Própria do Sistema,13800
31440932,12854,IGU52,IGU,2362210,Interrupção não programada,,12/3/2014,12:00:00,12/3/2014,12:04:00,Não Classificada,34500
31418279,12854,IGU52,IGU,2362210,Interrupção não programada,,12/3/2014,12:00:00,12/3/2014,12:04:00,Não Classificada,34500
2702525,12854,IGU52,IGU,2362210,Interrupção não programada,,12/3/2014,12:00:00,12/3/2014,12:04:00,Não Classificada,34500
10099859,15632,NIO51,NIO,2362263,Interrupção não programada,,12/17/2014,17:43:00,12/17/2014,17:51:00,Não Classificada,34500
10099841,15632,NIO51,NIO,2362263,Interrupção não programada,,12/17/2014,17:43:00,12/17/2014,17:51:00,Não Classificada,34500
15294714,12878,INO01,INO,2362275,Interrupção não programada,,12/17/2014,17:47:00,12/17/2014,18:32:00,Própria do Sistema,13800
9823883,12878,INO01,INO,2362275,Interrupção não programada,,12/17/2014,17:47:00,12/17/2014,18:32:00,Própria do Sistema,13800
2548925,12878,INO01,INO,2362275,Interrupção não programada,,12/17/2014,17:47:00,12/17/2014,18:32:00,Própria do Sistema,13800
2547767,12878,INO01,INO,2362275,Interrupção não programada,,12/17/2014,17:47:00,12/17/2014,18:32:00,Própria do Sistema,13800
2548925,12878,INO01,INO,2362275,Interrupção não programada,,12/18/2014,7:50:00,12/18/2014,7:58:00,Própria do Sistema,13800
2547767,12878,INO01,INO,2362275,Interrupção não programada,,12/18/2014,7:50:00,12/18/2014,7:58:00,Própria do Sistema,13800
15294714,12878,INO01,INO,2362275,Interrupção não programada,,12/18/2014,7:50:00,12/18/2014,7:58:00,Própria do Sistema,13800
9823883,12878,INO01,INO,2362275,Interrupção não programada,,12/18/2014,7:50:00,12/18/2014,7:58:00,Própria do Sistema,13800
2548925,12878,INO01,INO,2362541,Interrupção não programada,,12/17/2014,20:56:00,12/17/2014,22:51:00,Terceiros,13800
15294714,12878,INO01,INO,2362541,Interrupção não programada,,12/17/2014,20:56:00,12/17/2014,22:51:00,Terceiros,13800
2547767,12878,INO01,INO,2362541,Interrupção não programada,,12/17/2014,20:56:00,12/17/2014,22:51:00,Terceiros,13800
9823883,12878,INO01,INO,2362541,Interrupção não programada,,12/17/2014,20:56:00,12/17/2014,22:51:00,Terceiros,13800
30841011,12834,COX51,COX,2363253,Interrupção não programada,,12/18/2014,15:02:00,12/18/2014,15:09:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2363253,Interrupção não programada,,12/18/2014,15:02:00,12/18/2014,15:09:00,Meio Ambiente,34500
2547767,12878,INO01,INO,2363738,Interrupção não programada,,12/18/2014,22:47:00,12/18/2014,23:26:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2363738,Interrupção não programada,,12/18/2014,22:47:00,12/18/2014,23:26:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2363738,Interrupção não programada,,12/18/2014,22:47:00,12/18/2014,23:26:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2363738,Interrupção não programada,,12/18/2014,22:47:00,12/18/2014,23:26:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2363815,Interrupção não programada,,12/19/2014,5:30:00,12/19/2014,7:30:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2363815,Interrupção não programada,,12/19/2014,5:30:00,12/19/2014,7:30:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2363815,Interrupção não programada,,12/19/2014,5:30:00,12/19/2014,7:30:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2363815,Interrupção não programada,,12/19/2014,5:30:00,12/19/2014,7:30:00,Meio Ambiente,13800
32156987,12831,COR52,COR,2364359,Interrupção não programada,,12/19/2014,15:33:00,12/19/2014,16:59:00,Meio Ambiente,34500
32542895,12831,COR52,COR,2364359,Interrupção não programada,,12/19/2014,15:33:00,12/19/2014,16:59:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2364757,Interrupção não programada,,12/20/2014,1:57:00,12/20/2014,1:58:00,Não Classificada,34500
12056146,12807,CAM52,CAM,2364766,Interrupção não programada,,12/20/2014,5:21:00,12/20/2014,9:30:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2365334,Interrupção não programada,,12/20/2014,18:00:00,12/20/2014,23:42:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2365334,Interrupção não programada,,12/20/2014,23:52:00,12/22/2014,11:50:00,Própria do Sistema,34500
9823883,12878,INO01,INO,2365365,Interrupção não programada,,12/20/2014,18:44:00,12/20/2014,21:28:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2365365,Interrupção não programada,,12/20/2014,18:44:00,12/20/2014,21:28:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2365365,Interrupção não programada,,12/20/2014,18:44:00,12/20/2014,21:28:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2365365,Interrupção não programada,,12/20/2014,18:44:00,12/20/2014,21:28:00,Meio Ambiente,13800
11311649,12878,INO51,INO,2365872,Interrupção não programada,,12/21/2014,12:02:00,12/22/2014,13:31:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2366770,Interrupção não programada,,12/22/2014,0:31:00,12/22/2014,7:38:00,Própria do Sistema,13800
2702525,12854,IGU52,IGU,2367277,Interrupção não programada,,12/22/2014,6:08:00,12/22/2014,14:10:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2367279,Interrupção não programada,,12/22/2014,9:30:00,12/22/2014,19:45:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2367279,Interrupção não programada,,12/22/2014,9:30:00,12/22/2014,19:45:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2369990,Interrupção não programada,,12/23/2014,13:33:00,12/23/2014,22:30:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2370739,Interrupção não programada,,12/24/2014,10:26:00,12/24/2014,15:09:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2370739,Interrupção não programada,,12/24/2014,10:26:00,12/24/2014,17:08:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2370739,Interrupção não programada,,12/24/2014,10:26:00,12/24/2014,17:08:00,Própria do Sistema,34500
12169528,12881,PMU02,PMU,2371317,Interrupção não programada,,12/25/2014,9:41:00,12/25/2014,11:29:00,Meio Ambiente,13800
1887297,12875,NAN51,NAN,2371366,Interrupção não programada,,12/25/2014,11:29:00,12/25/2014,17:09:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2371611,Interrupção não programada,,12/25/2014,19:18:00,12/26/2014,14:09:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2371754,Interrupção não programada,,12/26/2014,8:15:00,12/26/2014,10:00:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2372686,Interrupção não programada,,12/27/2014,15:29:00,12/27/2014,16:19:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2372686,Interrupção não programada,,12/27/2014,15:29:00,12/27/2014,16:19:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2373168,Interrupção não programada,,12/28/2014,15:13:00,12/28/2014,16:35:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2373986,Interrupção não programada,,12/29/2014,14:37:00,12/29/2014,19:22:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2374020,Interrupção não programada,,12/29/2014,14:58:00,12/30/2014,12:51:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2374020,Interrupção não programada,,12/29/2014,14:58:00,12/30/2014,12:51:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2374144,Interrupção não programada,,12/28/2014,8:20:00,12/28/2014,8:24:00,Não Classificada,13800
9809970,12803,BON51,BON,2374144,Interrupção não programada,,12/28/2014,8:20:00,12/28/2014,8:24:00,Não Classificada,13800
1887297,12875,NAN51,NAN,2374395,Interrupção não programada,,12/29/2014,18:14:00,12/30/2014,0:11:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2374896,Interrupção não programada,,12/28/2014,14:15:00,12/28/2014,14:22:00,Não Classificada,13800
9607650,12803,BON51,BON,2374896,Interrupção não programada,,12/28/2014,14:15:00,12/28/2014,14:22:00,Não Classificada,13800
2840456,12827,CSU52,CSU,2375356,Interrupção não programada,,12/30/2014,15:30:00,12/30/2014,21:00:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2376356,Interrupção não programada,,12/31/2014,12:55:00,1/2/2015,15:48:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2376569,Interrupção não programada,,12/31/2014,16:47:00,1/1/2015,14:42:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2376569,Interrupção não programada,,12/31/2014,16:47:00,1/1/2015,14:42:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2393450,Interrupção não programada,,12/21/2014,5:32:00,12/21/2014,5:46:00,Não Classificada,69000
9607650,12803,BON51,BON,2393450,Interrupção não programada,,12/21/2014,5:32:00,12/21/2014,5:46:00,Não Classificada,69000
15294714,12878,INO01,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,3:02:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,3:02:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,3:02:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,3:02:00,Meio Ambiente,13800
2548810,12878,INO51,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,12:02:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2401521,Interrupção não programada,,12/12/2014,0:53:00,12/12/2014,12:02:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2401564,Interrupção não programada,,12/12/2014,8:13:00,12/12/2014,9:53:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2096700,Interrupção não programada,,1/13/2014,9:18:00,1/13/2014,19:30:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2101500,Interrupção não programada,,1/17/2014,16:20:00,1/17/2014,19:23:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2119000,Interrupção não programada,,1/18/2014,22:17:00,1/19/2014,1:27:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2119000,Interrupção não programada,,1/18/2014,22:17:00,1/19/2014,1:27:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2086749,Interrupção não programada,,1/2/2014,21:53:00,1/3/2014,0:03:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2087032,Interrupção não programada,,1/3/2014,12:23:00,1/3/2014,18:36:00,Meio Ambiente,34500
13919091,12807,CAM02,CAM,2087188,Interrupção não programada,,1/3/2014,15:01:00,1/3/2014,15:20:00,Meio Ambiente,13800
13919091,12807,CAM02,CAM,2087312,Interrupção não programada,,1/3/2014,16:27:00,1/3/2014,17:25:00,Própria do Sistema,13800
2840456,12827,CSU52,CSU,2087549,Interrupção não programada,,1/3/2014,21:27:00,1/3/2014,23:22:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2087601,Interrupção não programada,,1/4/2014,4:52:00,1/4/2014,6:40:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2087751,Interrupção não programada,,1/4/2014,9:12:00,1/4/2014,9:26:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2087772,Interrupção não programada,,1/4/2014,9:25:00,1/4/2014,11:29:00,Própria do Sistema,34500
13919091,12807,CAM02,CAM,2087886,Interrupção não programada,,1/4/2014,12:09:00,1/6/2014,1:05:00,Meio Ambiente,13800
13320611,12860,mar.-51,MAR,2087893,Interrupção não programada,,1/4/2014,12:03:00,1/4/2014,15:59:00,Própria do Sistema,34500
1388231,12860,mar.-51,MAR,2087893,Interrupção não programada,,1/4/2014,12:03:00,1/4/2014,15:59:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2088014,Interrupção não programada,,1/4/2014,14:26:00,1/4/2014,16:43:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2088014,Interrupção não programada,,1/4/2014,14:26:00,1/4/2014,16:43:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2088214,Interrupção não programada,,1/4/2014,17:02:00,1/4/2014,19:52:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2088272,Interrupção não programada,,1/4/2014,17:41:00,1/5/2014,7:55:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2088272,Interrupção não programada,,1/4/2014,17:41:00,1/5/2014,7:55:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2088663,Interrupção não programada,,1/5/2014,0:19:00,1/5/2014,2:40:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2088746,Interrupção não programada,,1/5/2014,6:46:00,1/5/2014,14:00:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2089158,Interrupção não programada,,1/5/2014,16:23:00,1/5/2014,19:00:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2089158,Interrupção não programada,,1/5/2014,16:23:00,1/5/2014,19:00:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2089334,Interrupção não programada,,1/5/2014,19:07:00,1/5/2014,20:00:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2089349,Interrupção não programada,,1/5/2014,19:10:00,1/6/2014,20:14:00,Meio Ambiente,34500
11730846,12803,BON51,BON,2090149,Interrupção não programada,,1/6/2014,14:49:00,1/6/2014,18:15:00,Meio Ambiente,34500
11736623,12803,BON51,BON,2090149,Interrupção não programada,,1/6/2014,14:49:00,1/6/2014,18:15:00,Meio Ambiente,34500
30244650,12803,BON51,BON,2090149,Interrupção não programada,,1/6/2014,14:49:00,1/6/2014,18:15:00,Meio Ambiente,34500
13919091,12807,CAM02,CAM,2090306,Interrupção não programada,,1/6/2014,17:02:00,1/7/2014,14:40:00,Meio Ambiente,13800
30244650,12803,BON51,BON,2091243,Interrupção não programada,,1/7/2014,16:33:00,1/7/2014,21:25:00,Meio Ambiente,34500
11736623,12803,BON51,BON,2091243,Interrupção não programada,,1/7/2014,16:33:00,1/7/2014,21:25:00,Meio Ambiente,34500
11730846,12803,BON51,BON,2091243,Interrupção não programada,,1/7/2014,16:33:00,1/7/2014,21:25:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2091249,Interrupção não programada,,1/7/2014,16:37:00,1/8/2014,10:18:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2091873,Interrupção não programada,,1/8/2014,7:45:00,1/8/2014,10:26:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2091873,Interrupção não programada,,1/8/2014,7:45:00,1/8/2014,10:26:00,Meio Ambiente,13800
13320611,12860,mar.-51,MAR,2091888,Interrupção não programada,,1/8/2014,7:57:00,1/8/2014,19:00:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2091888,Interrupção não programada,,1/8/2014,7:57:00,1/8/2014,19:00:00,Meio Ambiente,34500
2548925,12878,INO01,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,13800
2548810,12878,INO51,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2092839,Interrupção não programada,,1/8/2014,20:05:00,1/8/2014,23:23:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2092939,Interrupção não programada,,1/9/2014,4:52:00,1/9/2014,8:50:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2093053,Interrupção não programada,,1/9/2014,7:52:00,1/13/2014,16:30:00,Própria do Sistema,34500
2547767,12878,INO01,INO,2093115,Interrupção não programada,,1/9/2014,7:35:00,1/11/2014,18:52:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2093115,Interrupção não programada,,1/9/2014,7:35:00,1/11/2014,18:52:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2093115,Interrupção não programada,,1/9/2014,7:35:00,1/11/2014,18:52:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2093115,Interrupção não programada,,1/9/2014,7:35:00,1/11/2014,18:52:00,Meio Ambiente,13800
11736623,12803,BON51,BON,2093958,Interrupção não programada,,1/4/2014,14:24:00,1/4/2014,17:53:00,Meio Ambiente,34500
30244650,12803,BON51,BON,2093958,Interrupção não programada,,1/4/2014,14:24:00,1/4/2014,17:53:00,Meio Ambiente,34500
11730846,12803,BON51,BON,2093958,Interrupção não programada,,1/4/2014,14:24:00,1/4/2014,17:53:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2094181,Interrupção não programada,,1/4/2014,20:13:00,1/4/2014,23:40:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2094217,Interrupção não programada,,1/10/2014,16:25:00,1/10/2014,20:38:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2095217,Interrupção não programada,,1/11/2014,19:17:00,1/12/2014,10:10:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2095493,Interrupção não programada,,1/12/2014,6:28:00,1/12/2014,16:11:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2095881,Interrupção não programada,,1/12/2014,12:29:00,1/12/2014,20:10:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2096961,Interrupção não programada,,1/6/2014,13:53:00,1/6/2014,16:28:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2097030,Interrupção não programada,,1/13/2014,13:45:00,1/13/2014,14:03:00,Meio Ambiente,34500
32156987,12831,COR52,COR,2097120,Interrupção não programada,,1/13/2014,14:44:00,1/13/2014,16:22:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2097511,Interrupção não programada,6,1/13/2014,16:43:00,1/13/2014,18:23:00,Meio Ambiente,34500
9823883,12878,INO01,INO,2097539,Interrupção não programada,6,1/13/2014,16:46:00,1/14/2014,8:22:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2097539,Interrupção não programada,6,1/13/2014,16:46:00,1/14/2014,8:22:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2097539,Interrupção não programada,6,1/13/2014,16:46:00,1/14/2014,8:22:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2097539,Interrupção não programada,6,1/13/2014,16:46:00,1/14/2014,8:22:00,Meio Ambiente,13800
12169528,12881,PMU02,PMU,2097948,Interrupção não programada,,1/14/2014,7:43:00,1/14/2014,13:00:00,Própria do Sistema,13800
2547767,12878,INO01,INO,2098638,Interrupção não programada,,1/14/2014,11:44:00,1/15/2014,9:32:00,Meio Ambiente,13800
2548925,12878,INO01,INO,2098638,Interrupção não programada,,1/14/2014,11:44:00,1/15/2014,9:32:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2098638,Interrupção não programada,,1/14/2014,11:44:00,1/15/2014,9:32:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2098638,Interrupção não programada,,1/14/2014,11:44:00,1/15/2014,9:32:00,Meio Ambiente,13800
15789802,12807,CAM52,CAM,2098833,Interrupção não programada,,1/14/2014,19:40:00,1/15/2014,8:10:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2098930,Interrupção não programada,,1/14/2014,21:32:00,1/15/2014,0:13:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2099011,Interrupção não programada,,1/15/2014,2:43:00,1/15/2014,11:35:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2099011,Interrupção não programada,,1/15/2014,2:43:00,1/15/2014,11:35:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2099479,Interrupção não programada,,1/15/2014,13:31:00,1/15/2014,15:44:00,Própria do Sistema,34500
30841011,12834,COX51,COX,2099507,Interrupção não programada,,1/14/2014,13:55:00,1/15/2014,1:20:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2099507,Interrupção não programada,,1/14/2014,13:55:00,1/15/2014,1:20:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2099744,Interrupção não programada,,1/15/2014,17:10:00,1/16/2014,6:55:00,Meio Ambiente,34500
13919091,12807,CAM02,CAM,2099886,Interrupção não programada,,1/15/2014,19:17:00,1/16/2014,11:30:00,Meio Ambiente,13800
12056146,12807,CAM52,CAM,2100214,Interrupção não programada,,1/16/2014,8:39:00,1/16/2014,15:25:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2100630,Interrupção não programada,,1/16/2014,15:58:00,1/17/2014,10:26:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2101958,Interrupção não programada,,1/17/2014,22:11:00,1/18/2014,9:10:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2101958,Interrupção não programada,,1/17/2014,22:11:00,1/18/2014,9:10:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2103136,Interrupção não programada,,1/19/2014,15:14:00,1/19/2014,18:27:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2104058,Interrupção não programada,,1/20/2014,15:33:00,1/21/2014,17:47:00,Meio Ambiente,34500
13919091,12807,CAM02,CAM,2104946,Interrupção não programada,,1/21/2014,17:21:00,1/22/2014,3:41:00,Meio Ambiente,13800
13919091,12807,CAM02,CAM,2106118,Interrupção não programada,,1/23/2014,10:41:00,1/23/2014,18:50:00,Terceiros,13800
15294714,12878,INO01,INO,2106364,Interrupção não programada,,1/23/2014,16:13:00,1/24/2014,9:30:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2106364,Interrupção não programada,,1/23/2014,16:13:00,1/24/2014,9:30:00,Meio Ambiente,13800
